fpNodeId,Row,Column,line id,line name,packet_stemid,position,pot_stemid,Flowering Date_20180524.40.1,Flowering Date_20180725.15.1,Flowering Date_20180817.2.1,final leaf number_20180524.41.1,final leaf number_20181204.26.1,final leaf number_20181210.31.1,spikelet number_20180524.42.1,spikelet number_20181204.27.1,spikelet number_20181210.32.1,Height_20180524.43.1,Height_20181204.28.1,Height_20181210.33.1,tillers_20180524.44.1,tillers_20181204.29.1,tillers_20181210.34.1,empty spikelets_20180524.45.1,empty spikelets_20181204.30.1,empty spikelets_20181210.35.1,Spike Length_20181122.59.1,Spike Length_20181204.31.1,Spike Length_20181210.36.1,Photo_20181129.60.1,Photo_20181204.32.1,seed weight_20190208.65.1,plant_date_20190318.1.1,vern_end_date_20190318.1.1
280686,11,11,21,INSIGNIA,ST50PKT0YJFN,1K11,ST50PT0W4FL,,20181008,,,11,,,15,,,405,,,8,,,2,,,62,,,NA,7.25,20180413,20180613
280687,11,12,76,GUARDIAN,ST50PKT0YJFM,1K12,ST50PT0W3ZR,,20180808,,,8,,,15,,,415,,,3,,,5,,,63,,,NA,1.8,20180413,20180613
280688,12,1,186,NYABING,ST50PKT0YJFL,1L1,ST50PT0W37V,,20180810,,,8,,,15,,,400,,,8,,,8,,,70,,,,7.62,20180413,20180613
280689,12,2,91,REEVES,ST50PKT0YJFK,1L2,ST50PT0W3R0,,20180808,,,8,,,15,,,295,,,4,,,1,,,70,,,NA,3,20180413,20180613
280690,12,3,267,CHEYENNE,ST50PKT0YJFJ,1L3,ST50PT0W2Q2,,20180927,,,10,,,22,,,547,,,3,,,0,,,74,,,NA,5.93,20180413,20180613
280691,12,4,77,SUNCO,ST50PKT0YJFH,1L4,ST50PT0W3ZK,,20180808,,,8,,,16,,,370,,,3,,,3,,,65,,,NA,1.77,20180413,20180613
280692,12,5,250,EGA_STAMPEDE,ST50PKT0YJFG,1L5,ST50PT0W30G,,20180801,,,8,,,14,,,480,,,2,,,1,,,62,,,NA,1.62,20180413,20180613
280693,12,6,259,KORD_CL_PLUS,ST50PKT0YJFF,1L6,ST50PT0W2VT,,20180806,,,7,,,5,,,495,,,1,,,0,,,42,,,NA,1.15,20180413,20180613
280694,12,7,183,H45,ST50PKT0YJFD,1L7,ST50PT0W38F,,20180808,,,8,,,17,,,422,,,3,,,2,,,80,,,NA,3.03,20180413,20180613
280695,12,8,189,PETRIE,ST50PKT0YJFC,1L8,ST50PT0W378,,20180813,,,8,,,17,,,430,,,3,,,4,,,65,,,NA,1.38,20180413,20180613
280696,12,9,161,ITALY29,ST50PKT0YJFB,1L9,ST50PT0W3G8,,20181011,,15,,,9,,,720,,,3,,,3,,,120,,,,,5.66,20180413,20180613
280697,12,10,126,STILETTO,ST50PKT0YJF9,1L10,ST50PT0W3P2,,20180831,,,10,,,20,,,391,,,4,,,4,,,80,,,NA,8.41,20180413,20180613
280698,12,11,129,ROWAN,ST50PKT0YJF8,1L11,ST50PT0W3NH,,20180808,,8,7,,21,19,,437,500,,0,4,,2,1,,81,85,,NA,NA,3.01,20180413,20180613
280699,12,12,77,SUNCO,ST50PKT0YJF7,1L12,ST50PT0W3ZJ,,20180808,,,8,,,13,,,295,,,3,,,3,,,56,,,NA,1.25,20180413,20180613
280700,13,1,174,ALPOWA,ST50PKT0YJF6,1M1,ST50PT0W3CS,,20180808,,,8,,,15,,,392,,,3,,,1,,,70,,,NA,1.78,20180413,20180613
280701,13,2,50,BINDAWARRA,ST50PKT0YJF5,1M2,ST50PT0W44R,,20180822,,,8,,,19,,,340,,,6,,,1,,,105,,,NA,8.43,20180413,20180613
280702,13,3,14,CURRAWA,ST50PKT0YJF4,1M3,ST50PT0W48J,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,NA,20180413,20180613
280703,13,4,49,BANKS,ST50PKT0YJF3,1M4,ST50PT0W44Z,,20180808,,,9,,,14,,,350,,,2,,,2,,,58,,,NA,1.77,20180413,20180613
280704,13,5,54,ERADU,ST50PKT0YJF2,1M5,ST50PT0W40S,,20180806,,7,,,17,,,345,,,3,,,1,,,80,,,,,5.93,20180413,20180613
280705,13,6,123,HOUTMAN,ST50PKT0YJF1,1M6,ST50PT0W3VG,,20180810,,,8,,,17,,,460,,,2,,,3,,,75,,,NA,1.32,20180413,20180613
280706,13,7,227,CORRELL,ST50PKT0YJF0,1M7,ST50PT0W33B,,20180810,,,8,,,17,,,461,,,3,,,1,,,78,,,NA,4.09,20180413,20180613
280707,13,8,190,LANG,ST50PKT0YJDZ,1M8,ST50PT0W372,,20180808,,,8,,,15,,,452,,,7,,,2,,,65,,,NA,3.69,20180413,20180613
280708,13,9,3,FORTUNE,ST50PKT0YJDY,1M9,ST50PT0W47D,,20180827,,,10,,,12,,,240,,,4,,,12,,,45,,,NA,1.59,20180413,20180613
280709,13,10,53,BODALLIN,ST50PKT0YJDX,1M10,ST50PT0W40Z,,20180815,,,9,,,17,,,405,,,5,,,1,,,80,,,NA,5.74,20180413,20180613
280710,13,11,222,RAC875,ST50PKT0YJDW,1M11,ST50PT0W349,,20180906,,,,,9,,,500,,,0,,,1,,,48,,,,,1.68,20180413,20180613
280711,13,12,87,PEROUSE,ST50PKT0YJDV,1M12,ST50PT0W3RS,,20180815,,,9,,,16,,,355,,,8,,,13,,,71,,,NA,4.65,20180413,20180613
280712,14,1,107,BEULAH,ST50PKT0YJDT,1N1,ST50PT0W3PJ,,20180822,,NA,12,,16,21,,230,290,,7,5,,1,5,,70,72,,,NA,3.66,20180413,20180613
280713,14,2,85,KELALAC,ST50PKT0YJDS,1N2,ST50PT0W3S5,,20181008,,,,,,,,,,,,,,,,,,,,,,5.53,20180413,20180613
280714,14,3,165,RUMANIA3,ST50PKT0YJDR,1N3,ST50PT0W3FJ,,,,14,,,20,,,480,,,4,,,4,,,110,,,,,6.14,20180413,20180613
280715,14,4,11,RANEE,ST50PKT0YJDQ,1N4,ST50PT0W492,,20180906,,,9,,,18,,,420,,,2,,,4,,,65,,,,2.32,20180413,20180613
280716,14,5,160,INDIA3,ST50PKT0YJDP,1N5,ST50PT0W3GH,,,,13,,,20,,,860,,,10,,,1,,,190,,,,,19.78,20180413,20180613
280717,14,6,114,DD118,ST50PKT0YJDN,1N6,ST50PT0W3X7,,20180822,,,9,,,21,,,430,,,4,,,2,,,83,,,NA,6.58,20180413,20180613
280718,14,7,146,BUCKLEY,ST50PKT0YJDM,1N7,ST50PT0W3LT,,20180822,,,8,,,19,,,411,,,3,,,1,,,80,,,NA,2.69,20180413,20180613
280719,14,8,69,WARBLER,ST50PKT0YJDL,1N8,ST50PT0W42P,,20180822,,,9,,,18,,,265,,,5,,,18,,,60,,,NA,2.52,20180413,20180613
280720,14,9,27,GULAR,ST50PKT0YJDK,1N9,ST50PT0W4DG,,20180827,,,7,,,13,,,455,,,2,,,13,,,63,,,NA,1.51,20180413,20180613
280721,14,10,52,AROONA,ST50PKT0YJDJ,1N10,ST50PT0W415,,20180808,,,7,,,14,,,317,,,10,,,3,,,62,,,NA,3.53,20180413,20180613
280722,14,11,228,LIVINGSTON,ST50PKT0YJDH,1N11,ST50PT0W334,,20180806,,,8,,,12,,,360,,,4,,,1,,,63,,,NA,1.49,20180413,20180613
280723,14,12,46,LANCE,ST50PKT0YJDG,1N12,ST50PT0W45G,,20180822,,,435,,,18,,,8,,,6,,,18,,,83,,,NA,6.55,20180413,20180613
280724,15,1,221,EGA_CASTLE_ROCK,ST50PKT0YJDF,1O1,ST50PT0W34H,,20180806,,,8,,,12,,,395,,,15,,,2,,,55,,,NA,6.23,20180413,20180613
280725,15,2,183,H45,ST50PKT0YJDD,1O2,ST50PT0W38D,,20180831,,,8,,,18,,,410,,,3,,,18,,,90,,,ben_95_178_280725_399959820ba7b34e.1543793177_32_1.jpg,2.21,20180413,20180613
280726,15,3,280,TROJAN,ST50PKT0YJDC,1O3,ST50PT0W2SD,,20180813,,,8,,,19,,,365,,,5,,,1,,,90,,,NA,5.4,20180413,20180613
280727,15,4,247,NAPAROO,ST50PKT0YJDB,1O4,ST50PT0W311,,20180827,,,10,,,22,,,440,,,5,,,4,,,78,,,NA,6.73,20180413,20180613
280728,15,5,6,HUDSONS_EARLY_PURPLE_STRAW,ST50PKT0YJD9,1O5,ST50PT0W46V,,,,11,,,21,,,420,,,4,,,3,,,71,,,,,6.06,20180413,20180613
280729,15,6,188,BD225,ST50PKT0YJD8,1O6,ST50PT0W37G,,20180808,,,8,,,17,,,375,,,6,,,3,,,66,,,NA,2.49,20180413,20180613
280730,15,7,162,PERSIA79,ST50PKT0YJD7,1O7,ST50PT0W3G1,,,,11,,,11,,,520,,,10,,,1,,,90,,,,,9.08,20180413,20180613
280731,15,8,204,SUNSOFT_98,ST50PKT0YJD6,1O8,ST50PT0W3C0,,20180903,,NA,,,19,,,370,,,2,,,4,,,70,,,,,4.36,20180413,20180613
280732,15,9,193,THORNBILL,ST50PKT0YJD5,1O9,ST50PT0W36G,,20180822,,,8,,,19,,,295,,,2,,,8,,,70,,,ben_95_178_280732_399959820ba7b34e.1543793177_32_1.jpg,0.54,20180413,20180613
280733,15,10,102,BABAX,ST50PKT0YJD4,1O10,ST50PT0W3QG,,20180831,,,8,,,18,,,355,,,3,,,18,,,60,,,NA,1.52,20180413,20180613
280734,15,11,59,SPEAR,ST50PKT0YJD3,1O11,ST50PT0W3ZT,,20180927,,,10,,,17,,,390,,,8,,,4,,,69,,,NA,9.91,20180413,20180613
280735,15,12,69,WARBLER,ST50PKT0YJD2,1O12,ST50PT0W42N,,20180906,,NA,,,23,,,340,,,2,,,6,,,67,,,,,2.06,20180413,20180613
280736,16,1,170,AZERBAIJAN_W73337,ST50PKT0YJD1,1P1,ST50PT0W3DJ,,,,5,,,19,,,590,,,12,,,1,,,98,,,,,13.82,20180413,20180613
280737,16,2,77,SUNCO,ST50PKT0YJD0,1P2,ST50PT0W3ZH,,20180808,,,8,,,15,,,324,,,2,,,3,,,65,,,NA,1.55,20180413,20180613
280738,16,3,34,YECORA_70,ST50PKT0YJCZ,1P3,ST50PT0W4C3,,20180808,,,8,,,17,,,394,,,2,,,2,,,82,,,NA,2.34,20180413,20180613
280739,16,4,256,ESTOC,ST50PKT0YJCY,1P4,ST50PT0W2WF,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,NA,20180413,20180613
280740,16,5,185,CALINGIRI,ST50PKT0YJCX,1P5,ST50PT0W381,,20180820,,9,,,17,,,340,,,3,,,4,,,62,,,,,5.65,20180413,20180613
280741,16,6,152,FRANCE29,ST50PKT0YJCW,1P6,ST50PT0W3J1,,,,14,,,21,,,400,,,3,,,1,,,100,,,,,4.63,20180413,20180613
280742,16,7,110,EL240,ST50PKT0YJCV,1P7,ST50PT0W3Y0,,20180831,,,9,,,16,,,249,,,4,,,16,,,63,,,NA,5.48,20180413,20180613
280743,16,8,237,SENTINEL,ST50PKT0YJCT,1P8,ST50PT0W2ZS,,20180815,,,7,,,15,,,350,,,2,,,6,,,76,,,ben_95_178_280743_399959820ba7b34e.1543793177_32_1.jpg,2.41,20180413,20180613
280744,16,9,192,BABBLER,ST50PKT0YJCS,1P9,ST50PT0W36P,,20180806,,,7,,,15,,,420,,,1,,,2,,,60,,,NA,1.35,20180413,20180613
280745,16,10,169,PERSIA8(2),ST50PKT0YJCR,1P10,ST50PT0W3DR,,,,12,,,20,,,670,,,10,,,2,,,145,,,,,13.93,20180413,20180613
280746,16,11,83,MOLINEUX,ST50PKT0YJCQ,1P11,ST50PT0W3YC,,20180827,,NA,,,20,,,440,,,3,,,4,,,87,,,,,6.74,20180413,20180613
280747,16,12,47,WARIGAL,ST50PKT0YJCP,1P12,ST50PT0W45C,,20180822,,NA,,,17,,,340,,,4,,,2,,,75,,,,,5.07,20180413,20180613
280748,17,1,216,GS50A,ST50PKT0YJCN,2A1,ST50PT0W2XC,,20180808,20180817,7,,,12,,,384,,,3,,,1,,,1,,,,,3.72,20180413,20180613
280749,17,2,54,ERADU,ST50PKT0YJCM,2A2,ST50PT0W40R,,20180806,,8,,,16,,,486,,,7,,,1,,,64,,,,,6.97,20180413,20180613
280750,17,3,14,CURRAWA,ST50PKT0YJCL,2A3,ST50PT0W48H,,NA,,,,,,,,,,,,,,,,,,,,,,NA,20180413,20180613
280751,17,4,269,GLUYAS_EARLY,ST50PKT0YJCK,2A4,ST50PT0W2PN,,,,8,,,15,,,638,,,2,,,5,,,78,,,,,0.97,20180413,20180613
280752,17,5,97,BATAVIA,ST50PKT0YJCJ,2A5,ST50PT0W3T2,,20180808,,8,,,19,,,588,,,4,,,3,,,85,,,,,2.93,20180413,20180613
280753,17,6,56,MATONG,ST50PKT0YJCH,2A6,ST50PT0W40D,,20180903,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,8.3,20180413,20180613
280754,17,7,213,EGA_WEDGETAIL,ST50PKT0YJCG,2A7,ST50PT0W2XY,,20180810,,8,,,17,,,524,,,2,,,2,,,73,,,,,0.81,20180413,20180613
280755,17,8,136,TAMMIN,ST50PKT0YJCF,2A8,ST50PT0W3KJ,,20180808,,8,,,17,,,512,,,5,,,2,,,55,,,,,3.14,20180413,20180613
280756,17,9,246,WAAGAN,ST50PKT0YJCD,2A9,ST50PT0W318,,20180801,,7,,,14,,,566,,,2,,,2,,,63,,,,,1.3,20180413,20180613
280757,17,10,87,PEROUSE,ST50PKT0YJCC,2A10,ST50PT0W3RR,,20180813,,8,,,17,,,496,,,4,,,4,,,77,,,,,1.91,20180413,20180613
280758,17,11,259,KORD_CL_PLUS,ST50PKT0YJCB,2A11,ST50PT0W2VS,,20180806,,7,,,13,,,467,,,2,,,1,,,65,,,,,2.95,20180413,20180613
280759,17,12,257,SABEL_CL_PLUS,ST50PKT0YJC9,2A12,ST50PT0W2W6,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
280760,18,1,129,ROWAN,ST50PKT0YJC8,2B1,ST50PT0W3NG,,20180806,,7,,,18,,,530,,,3,,,2,,,80,,,,,2.87,20180413,20180613
280761,18,2,212,WYALKATCHEM,ST50PKT0YJC7,2B2,ST50PT0W2Y5,,20180801,,7,,,14,,,354,,,4,,,2,,,58,,,,,4.05,20180413,20180613
280762,18,3,165,RUMANIA3,ST50PKT0YJC6,2B3,ST50PT0W3FH,,,,,,13,,,23,,,580,,,6,,,6,,,153,,,7.3,20180413,20180613
280763,18,4,102,BABAX,ST50PKT0YJC5,2B4,ST50PT0W3QF,,20180806,,8,,,17,,,542,,,2,,,0,,,92,,,,,3.95,20180413,20180613
280764,18,5,35,WW15,ST50PKT0YJC4,2B5,ST50PT0W4BW,,20180927,,9,,,17,,,456,,,5,,,4,,,63,,,,,0.12,20180413,20180613
280765,18,6,137,DATATINE,ST50PKT0YJC3,2B6,ST50PT0W3KB,,20180913,,9,,,17,,,563,,,5,,,0,,,40,,,,,4.27,20180413,20180613
280766,18,7,177,WORRAKATTA,ST50PKT0YJC2,2B7,ST50PT0W39L,,20180808,,8,,,17,,,508,,,3,,,1,,,62,,,,,2.43,20180413,20180613
280767,18,8,210,DRYSDALE,ST50PKT0YJC1,2B8,ST50PT0W39V,,20180808,,8,,,18,,,623,,,3,,,2,,,84,,,,,2.44,20180413,20180613
280768,18,9,98,EXCALIBUR,ST50PKT0YJC0,2B9,ST50PT0W3SW,,20180810,,7,,,15,,,331,,,3,,,2,,,63,,,,,2.24,20180413,20180613
280769,18,10,196,MIRA,ST50PKT0YJBZ,2B10,ST50PT0W35W,,20180808,,8,,,15,,,399,,,5,,,2,,,54,,,,,4.02,20180413,20180613
280770,18,11,108,GOROKE,ST50PKT0YJBY,2B11,ST50PT0W3PB,,20180815,,9,,,19,,,477,,,4,,,3,,,62,,,,,1.46,20180413,20180613
280771,18,12,134,CURRAWONG,ST50PKT0YJBX,2B12,ST50PT0W3MJ,,20180930,20180817,9,,,21,,,513,,,5,,,3,,,93,,,,,7.66,20180413,20180613
280772,19,1,206,MAROMBI,ST50PKT0YJBW,2C1,ST50PT0W3BL,,20180827,,10,,,15,,,588,,,6,,,3,,,66,,,,,7.35,20180413,20180613
280773,19,2,102,BABAX,ST50PKT0YJBV,2C2,ST50PT0W3QD,,20180806,,8,,,17,,,567,,,3,,,1,,,98,,,,,4.96,20180413,20180613
280774,19,3,108,GOROKE,ST50PKT0YJBT,2C3,ST50PT0W3P9,,20180813,,8,,,16,,,496,,,3,,,0,,,67,,,,,5.93,20180413,20180613
280775,19,4,221,EGA_CASTLE_ROCK,ST50PKT0YJBS,2C4,ST50PT0W34G,,20180808,,8,,,15,,,426,,,8,,,2,,,69,,,,,1.74,20180413,20180613
280776,19,5,12,SABRE,ST50PKT0YJBR,2C5,ST50PT0W48W,,20180827,,9,,,18,,,511,,,3,,,4,,,58,,,,,5.68,20180413,20180613
280777,19,6,274,TENNANT,ST50PKT0YJBQ,2C6,ST50PT0W2TJ,,20181008,,NA,,,25,,,512,,,4,,,2,,,74,,,,,7.5,20180413,20180613
280778,19,7,218,VENTURA,ST50PKT0YJBP,2C7,ST50PT0W2X0,,20180806,,8,,,17,,,573,,,4,,,2,,,85,,,,,2.96,20180413,20180613
280779,19,8,219,GLOVER,ST50PKT0YJBN,2C8,ST50PT0W34W,,20180806,,7,,,15,,,504,,,4,,,3,,,74,,,,,2.6,20180413,20180613
280780,19,9,65,SKUA,ST50PKT0YJBM,2C9,ST50PT0W43H,,20180824,,9,,,21,,,383,,,5,,,2,,,55,,,,,6.72,20180413,20180613
280781,19,10,60,DAGGER,ST50PKT0YJBL,2C10,ST50PT0W44G,,20180924,,10,,,17,,,563,,,10,,,3,,,77,,,,,14.08,20180413,20180613
280782,19,11,224,PUGSLEY,ST50PKT0YJBK,2C11,ST50PT0W33X,,20180913,,9,,,16,,,668,,,8,,,2,,,87,,,,,15.51,20180413,20180613
280783,19,12,189,PETRIE,ST50PKT0YJBJ,2C12,ST50PT0W377,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
280784,20,1,149,DALMATIA5,ST50PKT0YJBH,2D1,ST50PT0W3L7,,,,13,,,17,,,810,,,12,,,3,,,88,,,,,7.26,20180413,20180613
280785,20,2,251,DERRIMUT,ST50PKT0YJBG,2D2,ST50PT0W308,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
280786,20,3,281,WEDIN,ST50PKT0YJBF,2D3,ST50PT0W2S5,,20180824,,8,,,22,,,427,,,5,,,6,,,84,,,,,6.54,20180413,20180613
280787,20,4,119,RAC655,ST50PKT0YJBD,2D4,ST50PT0W3W8,,20180813,,8,,,16,,,462,,,5,,,0,,,74,,,,,2.94,20180413,20180613
280788,20,5,21,INSIGNIA,ST50PKT0YJBC,2D5,ST50PT0W4FK,,20180921,,11,,,22,,,708,,,4,,,3,,,73,,,,,5.18,20180413,20180613
280789,20,6,70,BLADE,ST50PKT0YJBB,2D6,ST50PT0W42J,,,20180817,7,,,17,,,364,,,3,,,5,,,76,,,,,2.26,20180413,20180613
280790,20,7,19,ETAWAH,ST50PKT0YJB9,2D7,ST50PT0W4FZ,,20180824,,7,,,16,,,463,,,7,,,2,,,58,,,,,3.75,20180413,20180613
280791,20,8,138,LEICHHARDT,ST50PKT0YJB8,2D8,ST50PT0W3K4,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
280792,20,9,101,WEAVER,ST50PKT0YJB7,2D9,ST50PT0W3QP,,,20180817,7,,,17,,,314,,,2,,,3,,,78,,,,,1.53,20180413,20180613
280793,20,10,215,REES,ST50PKT0YJB6,2D10,ST50PT0W2XL,,20180806,,7,,,17,,,518,,,2,,,2,,,81,,,,,2.82,20180413,20180613
280794,20,11,73,KULIN,ST50PKT0YJB5,2D11,ST50PT0W41Y,,20180810,,7,,,15,,,490,,,3,,,2,,,78,,,,,2.48,20180413,20180613
280795,20,12,133,VF519,ST50PKT0YJB4,2D12,ST50PT0W3MQ,,20180815,,8,,,18,,,409,,,5,,,2,,,75,,,,,6.84,20180413,20180613
280796,21,1,206,MAROMBI,ST50PKT0YJB3,2.00E+01,ST50PT0W3BK,,20180831,,9,,,16,,,546,,,5,,,2,,,70,,,,,7.98,20180413,20180613
280797,21,2,147,KRICHAUFF,ST50PKT0YJB2,2.00E+02,ST50PT0W3LL,,20180808,,8,,,15,,,433,,,7,,,2,,,57,,,,,4.05,20180413,20180613
280798,21,3,285,MEXICO20,ST50PKT0YJB1,2.00E+03,ST50PT0W2RF,,20180813,,8,,,16,,,536,,,3,,,1,,,77,,,,,2.52,20180413,20180613
280799,21,4,139,VH782,ST50PKT0YJB0,2.00E+04,ST50PT0W3JX,,20180820,,,,9,,,18,,,425,,,5,,,1,,,62,,,3.58,20180413,20180613
280800,21,5,86,COBRA,ST50PKT0YJ9Z,2.00E+05,ST50PT0W3RY,,20180808,,7,,,18,,,201,,,6,,,2,,,78,,,,,4.12,20180413,20180613
280801,21,6,89,LARK,ST50PKT0YJ9Y,2.00E+06,ST50PT0W3RD,,20180830,20180817,9,,,17,,,465,,,4,,,3,,,78,,,,,2.54,20180413,20180613
280802,21,7,246,WAAGAN,ST50PKT0YJ9X,2.00E+07,ST50PT0W317,,20180730,,6,,,13,,,392,,,3,,,2,,,63,,,,,3.45,20180413,20180613
280803,21,8,215,REES,ST50PKT0YJ9W,2.00E+08,ST50PT0W2XK,,20180808,,8,,,18,,,523,,,4,,,2,,,76,,,,,2.18,20180413,20180613
280804,21,9,74,ROSELLA,ST50PKT0YJ9V,2.00E+09,ST50PT0W41Q,,20180906,,NA,,,19,,,423,,,7,,,4,,,63,,,,,8.18,20180413,20180613
280805,21,10,110,EL240,ST50PKT0YJ9T,2.00E+10,ST50PT0W3XZ,,20180822,,9,,,15,,,234,,,6,,,4,,,58,,,,,5.06,20180413,20180613
280806,21,11,224,PUGSLEY,ST50PKT0YJ9S,2.00E+11,ST50PT0W33W,,,,10,,,19,,,580,,,6,,,4,,,77,,,,,6.61,20180413,20180613
280807,21,12,245,ENDURE,ST50PKT0YJ9R,2.00E+12,ST50PT0W31G,,,,,,10,,,21,,,450,,,3,,,3,,,94,,,7.03,20180413,20180613
280808,22,1,32,KITE,ST50PKT0YJ9Q,2F1,ST50PT0W4CG,,20180903,,7,,,13,,,209,,,5,,,3,,,58,,,,,4.92,20180413,20180613
280809,22,2,72,VULCAN,ST50PKT0YJ9P,2F2,ST50PT0W423,,NA,,7,,,5,,,516,,,1,,,0,,,62,,,,,NA,20180413,20180613
280810,22,3,27,GULAR,ST50PKT0YJ9N,2F3,ST50PT0W4DF,,,20180817,,,,,,12,,,455,,,3,,,0,,,68,,,4.57,20180413,20180613
280811,22,4,45,TINCURRIN,ST50PKT0YJ9M,2F4,ST50PT0W45R,,,20180917,8,,,18,,,317,,,5,,,1,,,43,,,ben_95_178_280811_a0d185f9bb55a9b.1527133264_60_1.jpg,,6.62,20180413,20180613
280812,22,5,90,CORRIGIN,ST50PKT0YJ9L,2F5,ST50PT0W3R6,,20180924,,7,,,13,,,282,,,3,,,2,,,38,,,,,4.16,20180413,20180613
280813,22,6,262,WALLUP,ST50PKT0YJ9K,2F6,ST50PT0W2R1,,20180808,,8,,,16,,,250,,,8,,,2,,,65,,,,,3.19,20180413,20180613
280814,22,7,237,SENTINEL,ST50PKT0YJ9J,2F7,ST50PT0W2ZR,,20180906,,9,,,18,,,412,,,3,,,4,,,74,,,,,4.63,20180413,20180613
280815,22,8,239,ESPADA,ST50PKT0YJ9H,2F8,ST50PT0W2ZD,,20180822,,8,,,17,,,433,,,2,,,2,,,74,,,,,2.74,20180413,20180613
280816,22,9,41,MERLIN,ST50PKT0YJ9G,2F9,ST50PT0W49Q,,,,13,,,20,,,570,,,5,,,2,,,76,,,,,4.44,20180413,20180613
280817,22,10,117,BARUNGA,ST50PKT0YJ9F,2F10,ST50PT0W3WM,,20180913,,NA,,,18,,,404,,,4,,,2,,,72,,,,,3.38,20180413,20180613
280818,22,11,148,GREECE22,ST50PKT0YJ9D,2F11,ST50PT0W3LF,,,,,,12,,,30,,,815,,,4,,,1,,,125,,,8.16,20180413,20180613
280819,22,12,192,BABBLER,ST50PKT0YJ9C,2F12,ST50PT0W36N,,20180815,,8,,,15,,,223,,,4,,,2,,,48,,,,,2.06,20180413,20180613
280820,23,1,151,FRANCE26,ST50PKT0YJ9B,2G1,ST50PT0W3J7,,,,13,,,19,,,680,,,6,,,1,,,110,,,,,7.67,20180413,20180613
280821,23,2,267,CHEYENNE,ST50PKT0YJ99,2G2,ST50PT0W2Q1,,20180913,,9,,,19,,,604,,,4,,,2,,,74,,,,,5.71,20180413,20180613
280822,23,3,121,DD007,ST50PKT0YJ98,2G3,ST50PT0W3VV,,,20180817,10,,,17,,,385,,,4,,,1,,,58,,,,,5.95,20180413,20180613
280823,23,4,168,PERSIA8(1),ST50PKT0YJ97,2G4,ST50PT0W3DX,,,,,,14,,,23,,,930,,,2,,,3,,,163,,,5.9,20180413,20180613
280824,23,5,255,EGA_EAGLEHAWK,ST50PKT0YJ96,2G5,ST50PT0W2WM,,20180820,,11,,,21,,,524,,,2,,,2,,,100,,,,,2.82,20180413,20180613
280825,23,6,58,OSPREY,ST50PKT0YJ95,2G6,ST50PT0W400,,,,9,,,21,,,300,,,2,,,2,,,78,,,,,0.65,20180413,20180613
280826,23,7,236,EGA_KIDMAN,ST50PKT0YJ94,2G7,ST50PT0W2ZZ,,,20180817,8,,,20,,,341,,,5,,,2,,,90,,,,,1.47,20180413,20180613
280827,23,8,238,AXE,ST50PKT0YJ93,2G8,ST50PT0W2ZK,,20180808,,6,,,16,,,265,,,2,,,2,,,57,,,,,1.44,20180413,20180613
280828,23,9,76,GUARDIAN,ST50PKT0YJ92,2G9,ST50PT0W3ZQ,,,20180817,,,10,,,8,,,445,,,4,,,0,,,55,,,1.87,20180413,20180613
280829,23,10,165,RUMANIA3,ST50PKT0YJ91,2G10,ST50PT0W3FG,,,,,,14,,,19,,,705,,,4,,,4,,,104,,,4.96,20180413,20180613
280830,23,11,245,ENDURE,ST50PKT0YJ90,2G11,ST50PT0W31F,,20181011,,,,12,,,23,,,452,,,7,,,5,,,94,,,11.6,20180413,20180613
280831,23,12,132,SUNLAND,ST50PKT0YJ8Z,2G12,ST50PT0W3MW,,20180806,,8,,,14,,,363,,,9,,,2,,,64,,,,,5.94,20180413,20180613
280832,24,1,39,EGRET,ST50PKT0YJ8Y,2H1,ST50PT0W4B4,,20180810,,8,,,18,,,381,,,9,,,3,,,77,,,,,5.05,20180413,20180613
280833,24,2,18,DUNDEE,ST50PKT0YJ8X,2H2,ST50PT0W4G5,,20180815,,9,,,18,,,497,,,6,,,0,,,89,,,,,1.39,20180413,20180613
280834,24,3,176,STURT,ST50PKT0YJ8W,2H3,ST50PT0W39S,,20180810,,8,,,17,,,388,,,4,,,1,,,83,,,,,3.23,20180413,20180613
280835,24,4,58,OSPREY,ST50PKT0YJ8V,2H4,ST50PT0W3ZZ,,20180808,,8,,,19,,,374,,,3,,,2,,,76,,,,,1.82,20180413,20180613
280836,24,5,130,SWIFT,ST50PKT0YJ8T,2H5,ST50PT0W3N8,,20180830,20180817,8,,,21,,,348,,,4,,,2,,,88,,,,,4.1,20180413,20180613
280837,24,6,22,OLYMPIC,ST50PKT0YJ8S,2H6,ST50PT0W4FD,,20180906,,10,,,14,,,487,,,5,,,4,,,57,,,,,3.77,20180413,20180613
280838,24,7,111,OUYEN,ST50PKT0YJ8R,2H7,ST50PT0W3XT,,20180813,,NA,,,15,,,473,,,6,,,1,,,57,,,,,2.97,20180413,20180613
